#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2933    -5.30817    -5.47786  0.00213286
        2934    -5.32227    -5.47781  0.00213279
        2935    -5.47048     -5.4778  0.00213207
        2936    -5.47124     -5.4778  0.00213134
        2937    -5.50156    -5.47781  0.00213063
        2938    -5.50257    -5.47782  0.00212993
        2939    -5.50466    -5.47783  0.00212922
        2940    -5.44137    -5.47781  0.00212853
        2941    -5.36937    -5.47778  0.00212813
        2942    -5.34539    -5.47773  0.00212788
        2943    -5.37844     -5.4777  0.00212742
        2944    -5.43994    -5.47769  0.00212674
        2945    -5.50428     -5.4777  0.00212604
        2946     -5.5946    -5.47773  0.00212569
        2947    -5.52471    -5.47775  0.00212502
        2948     -5.5763    -5.47778  0.00212457
        2949    -5.56139    -5.47781  0.00212404
        2950    -5.55658    -5.47784  0.00212348
        2951    -5.47165    -5.47784  0.00212276
        2952    -5.38097     -5.4778   0.0021223
        2953    -5.44522    -5.47779  0.00212161
        2954    -5.38434    -5.47776  0.00212113
        2955    -5.38274    -5.47773  0.00212065
        2956    -5.38346     -5.4777  0.00212017
        2957    -5.36166    -5.47766  0.00211982
        2958    -5.47616    -5.47766   0.0021191
        2959    -5.41821    -5.47764  0.00211848
        2960    -5.36765     -5.4776  0.00211809
        2961    -5.26306    -5.47753  0.00211862
        2962    -5.31862    -5.47747  0.00211858
        2963    -5.40588    -5.47745    0.002118
        2964    -5.32666     -5.4774   0.0021179
        2965    -5.28997    -5.47734  0.00211813
        2966    -5.27031    -5.47727  0.00211856
        2967    -5.30356    -5.47721  0.00211866
        2968    -5.41488    -5.47719  0.00211805
        2969    -5.39476    -5.47716  0.00211752
        2970    -5.35368    -5.47712  0.00211721
        2971    -5.37866    -5.47708  0.00211676
        2972    -5.40904    -5.47706  0.00211617
        2973    -5.31082    -5.47701   0.0021162
        2974    -5.41475    -5.47698  0.00211559
        2975    -5.49294    -5.47699  0.00211489
        2976    -5.53184    -5.47701  0.00211426
        2977     -5.4529      -5.477  0.00211356
        2978    -5.52053    -5.47701   0.0021129
        2979    -5.55757    -5.47704  0.00211237
        2980    -5.58484    -5.47708  0.00211197
        2981    -5.66134    -5.47714  0.00211216
        2982    -5.68352    -5.47721  0.00211259
        2983     -5.6526    -5.47727   0.0021127
        2984    -5.49072    -5.47727  0.00211199
        2985    -5.49852    -5.47728   0.0021113
        2986    -5.43563    -5.47727  0.00211064
        2987    -5.45763    -5.47726  0.00210994
        2988    -5.45223    -5.47725  0.00210925
        2989    -5.40404    -5.47723  0.00210869
        2990    -5.48873    -5.47723  0.00210799
        2991    -5.51404    -5.47724  0.00210732
        2992    -5.49241    -5.47725  0.00210662
        2993      -5.462    -5.47724  0.00210592
        2994    -5.41079    -5.47722  0.00210534
        2995    -5.42113     -5.4772  0.00210472
        2996    -5.38679    -5.47717  0.00210423
        2997    -5.46503    -5.47717  0.00210353
        2998    -5.43437    -5.47715  0.00210288
        2999    -5.50583    -5.47716   0.0021022
        3000     -5.3783    -5.47713  0.00210176
        3001    -5.43022    -5.47711  0.00210111
        3002    -5.32708    -5.47706  0.00210101
        3003     -5.3382    -5.47702  0.00210082
        3004    -5.34461    -5.47697  0.00210058
        3005    -5.45611    -5.47697  0.00209989
        3006     -5.4467    -5.47696  0.00209922
        3007    -5.41797    -5.47694  0.00209861
        3008    -5.37585     -5.4769  0.00209818
        3009     -5.3457    -5.47686  0.00209794
        3010    -5.41506    -5.47684  0.00209734
        3011    -5.33153    -5.47679   0.0020972
        3012    -5.44202    -5.47678  0.00209654
        3013    -5.35561    -5.47674  0.00209623
        3014    -5.42983    -5.47672  0.00209559
        3015    -5.48098    -5.47672  0.00209489
        3016     -5.5779    -5.47676  0.00209447
        3017    -5.54702    -5.47678   0.0020939
        3018    -5.58343    -5.47682  0.00209351
        3019    -5.50665    -5.47683  0.00209284
        3020    -5.56872    -5.47686  0.00209237
        3021    -5.54778    -5.47688  0.00209181
        3022    -5.50751    -5.47689  0.00209114
        3023    -5.42766    -5.47687  0.00209051
        3024    -5.47879    -5.47688  0.00208982
        3025    -5.42095    -5.47686  0.00208921
        3026    -5.49937    -5.47686  0.00208853
        3027     -5.4212    -5.47685  0.00208792
        3028    -5.48458    -5.47685  0.00208724
        3029    -5.44905    -5.47684  0.00208657
        3030    -5.40429    -5.47682  0.00208601
        3031    -5.30369    -5.47676  0.00208611
        3032    -5.29772     -5.4767  0.00208626
        3033    -5.25039    -5.47662   0.0020869
        3034     -5.3962     -5.4766  0.00208638
        3035    -5.45553    -5.47659  0.00208571
        3036    -5.43503    -5.47658  0.00208506
        3037    -5.49227    -5.47658  0.00208438
        3038    -5.53964     -5.4766   0.0020838
        3039    -5.45205     -5.4766  0.00208313
        3040    -5.44261    -5.47658  0.00208248
        3041    -5.37537    -5.47655  0.00208206
        3042    -5.35682    -5.47651  0.00208175
        3043    -5.33446    -5.47646  0.00208158
        3044    -5.37159    -5.47643  0.00208119
        3045     -5.3847     -5.4764  0.00208072
        3046    -5.35606    -5.47636  0.00208041
        3047    -5.45847    -5.47635  0.00207974
        3048    -5.48191    -5.47636  0.00207906
        3049    -5.43619    -5.47634  0.00207842
        3050    -5.45081    -5.47634  0.00207775
        3051    -5.45022    -5.47633  0.00207709
        3052    -5.47455    -5.47633  0.00207641
        3053    -5.43676    -5.47631  0.00207577
        3054    -5.47687    -5.47631  0.00207509
        3055    -5.38313    -5.47628  0.00207463
        3056     -5.3853    -5.47625  0.00207417
        3057     -5.3395    -5.47621  0.00207397
        3058    -5.38838    -5.47618  0.00207349
        3059    -5.34946    -5.47614  0.00207323
        3060    -5.37861    -5.47611   0.0020728
        3061    -5.43658    -5.47609  0.00207216
        3062    -5.54404    -5.47612   0.0020716
        3063    -5.52278    -5.47613  0.00207098
        3064    -5.51377    -5.47614  0.00207034
        3065    -5.46307    -5.47614  0.00206967
        3066    -5.45397    -5.47613  0.00206901
        3067    -5.39682    -5.47611  0.00206849
        3068    -5.39174    -5.47608    0.002068
        3069     -5.4469    -5.47607  0.00206735
        3070    -5.42173    -5.47605  0.00206675
        3071    -5.50368    -5.47606   0.0020661
        3072    -5.52052    -5.47607  0.00206548
        3073    -5.42722    -5.47606  0.00206487
        3074    -5.39698    -5.47603  0.00206436
        3075    -5.43885    -5.47602  0.00206372
        3076    -5.42013      -5.476  0.00206313
        3077    -5.49046    -5.47601  0.00206246
        3078     -5.4456      -5.476  0.00206182
        3079     -5.4365    -5.47598  0.00206119
        3080     -5.4496    -5.47598  0.00206054
        3081     -5.4572    -5.47597  0.00205988
        3082    -5.46643    -5.47597  0.00205921
        3083    -5.50451    -5.47598  0.00205856
        3084    -5.43541    -5.47596  0.00205794
        3085    -5.57865      -5.476  0.00205754
        3086    -5.63674    -5.47605  0.00205753
        3087    -5.62434     -5.4761  0.00205743
        3088    -5.50835    -5.47611  0.00205679
        3089    -5.43403    -5.47609  0.00205617
        3090    -5.46063    -5.47609  0.00205551
        3091    -5.50357     -5.4761  0.00205486
        3092    -5.38418    -5.47607  0.00205441
        3093    -5.48555    -5.47607  0.00205375
        3094    -5.48112    -5.47607  0.00205309
        3095    -5.51084    -5.47608  0.00205245
        3096    -5.49732    -5.47609   0.0020518
        3097    -5.46341    -5.47609  0.00205114
        3098    -5.33341    -5.47604    0.002051
        3099    -5.55046    -5.47606  0.00205048
        3100    -5.47358    -5.47606  0.00204982
        3101    -5.50051    -5.47607  0.00204917
        3102    -5.36889    -5.47604   0.0020488
        3103    -5.42851    -5.47602   0.0020482
        3104    -5.49128    -5.47603  0.00204754
        3105    -5.41484    -5.47601  0.00204698
        3106    -5.42974    -5.47599  0.00204637
        3107    -5.51107      -5.476  0.00204575
        3108    -5.41263    -5.47598  0.00204519
        3109    -5.49476    -5.47599  0.00204454
        3110    -5.46479    -5.47598  0.00204389
        3111    -5.42444    -5.47597   0.0020433
        3112    -5.48044    -5.47597  0.00204264
        3113    -5.43053    -5.47596  0.00204204
        3114    -5.40528    -5.47593  0.00204151
        3115     -5.4948    -5.47594  0.00204086
        3116    -5.56714    -5.47597  0.00204042
        3117    -5.42522    -5.47595  0.00203983
        3118    -5.46502    -5.47595  0.00203918
        3119    -5.42117    -5.47593   0.0020386
        3120    -5.49551    -5.47594  0.00203795
        3121    -5.50003    -5.47594  0.00203732
        3122    -5.50541    -5.47595  0.00203668
        3123    -5.46843    -5.47595  0.00203603
        3124    -5.42716    -5.47594  0.00203544
        3125    -5.55518    -5.47596  0.00203495
        3126    -5.57953    -5.47599  0.00203457
        3127    -5.56115    -5.47602   0.0020341
        3128    -5.55658    -5.47605  0.00203361
        3129    -5.60305    -5.47609  0.00203337
        3130    -5.54394    -5.47611  0.00203283
        3131    -5.57897    -5.47614  0.00203245
        3132    -5.58979    -5.47618  0.00203212
        3133      -5.638    -5.47623  0.00203213
        3134    -5.60459    -5.47627   0.0020319
        3135    -5.63094    -5.47632  0.00203185
        3136    -5.77706    -5.47642  0.00203346
        3137    -5.65911    -5.47647  0.00203365
        3138    -5.57552    -5.47651  0.00203324
        3139    -5.58962    -5.47654  0.00203291
        3140     -5.5683    -5.47657  0.00203248
        3141    -5.47059    -5.47657  0.00203183
        3142    -5.52976    -5.47659  0.00203125
        3143    -5.46801    -5.47658  0.00203061
        3144    -5.49034    -5.47659  0.00202997
        3145    -5.55614    -5.47661  0.00202948
        3146    -5.54291    -5.47663  0.00202895
        3147    -5.55909    -5.47666  0.00202847
        3148    -5.56339    -5.47669  0.00202801
        3149    -5.45935    -5.47668  0.00202738
        3150    -5.37931    -5.47665  0.00202697
        3151    -5.38546    -5.47662  0.00202653
        3152    -5.40056     -5.4766  0.00202603
        3153    -5.38356    -5.47657   0.0020256
        3154    -5.35145    -5.47653  0.00202535
        3155    -5.37805     -5.4765  0.00202495
        3156    -5.39471    -5.47647  0.00202447
        3157    -5.35977    -5.47644  0.00202417
        3158    -5.36733     -5.4764  0.00202382
        3159    -5.38998    -5.47637  0.00202337
        3160    -5.50513    -5.47638  0.00202275
        3161    -5.47968    -5.47638  0.00202211
        3162    -5.67334    -5.47645  0.00202243
        3163      -5.634     -5.4765   0.0020224
        3164    -5.65304    -5.47655  0.00202253
        3165    -5.69257    -5.47662  0.00202304
        3166    -5.63929    -5.47667  0.00202306
        3167    -5.60514    -5.47671  0.00202283
        3168    -5.54719    -5.47673  0.00202231
        3169    -5.59367    -5.47677  0.00202201
        3170    -5.64897    -5.47683   0.0020221
        3171    -5.61734    -5.47687  0.00202195
        3172    -5.64729    -5.47692  0.00202202
        3173     -5.6662    -5.47698  0.00202227
        3174    -5.66329    -5.47704  0.00202248
        3175    -5.65661     -5.4771  0.00202263
        3176    -5.61688    -5.47714  0.00202248
        3177    -5.54642    -5.47716  0.00202196
        3178    -5.55118    -5.47719  0.00202145
        3179    -5.53532    -5.47721   0.0020209
        3180    -5.53941    -5.47723  0.00202036
        3181    -5.58293    -5.47726     0.00202
        3182    -5.59295    -5.47729  0.00201969
        3183    -5.57306    -5.47732  0.00201928
        3184    -5.66841    -5.47738  0.00201954
        3185    -5.65058    -5.47744  0.00201964
        3186    -5.72859    -5.47752  0.00202054
        3187    -5.72305     -5.4776  0.00202137
        3188    -5.77388    -5.47769  0.00202288
        3189    -5.71962    -5.47776  0.00202366
        3190    -5.65143    -5.47782  0.00202376
        3191    -5.67415    -5.47788  0.00202406
        3192    -5.71675    -5.47795  0.00202481
        3193     -5.6901    -5.47802  0.00202527
        3194    -5.65136    -5.47808  0.00202536
        3195    -5.66559    -5.47813  0.00202558
        3196    -5.68121     -5.4782  0.00202594
        3197    -5.63415    -5.47825  0.00202589
        3198    -5.75631    -5.47833  0.00202712
        3199    -5.72364    -5.47841  0.00202794
        3200    -5.57418    -5.47844  0.00202753
        3201    -5.59268    -5.47848  0.00202721
        3202    -5.65454    -5.47853  0.00202732
        3203    -5.61206    -5.47857  0.00202712
        3204    -5.63198    -5.47862  0.00202705
        3205    -5.62468    -5.47867  0.00202693
        3206    -5.54901    -5.47869  0.00202641
        3207    -5.53604    -5.47871  0.00202586
        3208    -5.58768    -5.47874  0.00202551
        3209    -5.58804    -5.47877  0.00202517
        3210    -5.51444    -5.47878  0.00202457
        3211    -5.51525     -5.4788  0.00202397
        3212    -5.50239     -5.4788  0.00202335
        3213    -5.57268    -5.47883  0.00202294
        3214    -5.42929    -5.47882  0.00202236
        3215    -5.45063    -5.47881  0.00202175
        3216    -5.56035    -5.47883  0.00202128
