Generation Loss_Best Loss_Average_Half
938 6365.24 6446.62
939 6365.24 6426.11
940 6365.24 6417.43
941 6365.24 6425.8
942 6365.24 6434.83
943 6365.24 6416.3
944 6365.24 6408.92
945 6365.24 6410.76
946 6365.24 6416.89
947 6365.24 6418.58
948 6365.24 6433.42
949 6365.24 6417.4
950 6365.24 6423.92
951 6365.24 6420.83
952 6365.24 6427.18
953 6365.24 6407.31
954 6365.24 6423.45
955 6365.24 6444.96
956 6365.24 6409.32
957 6365.24 6431.74
958 6365.24 6408.06
959 6365.24 6426.24
960 6365.24 6404.02
961 6365.24 6422.69
962 6365.24 6445.39
963 6365.24 6445.98
964 6365.24 6432.91
965 6365.24 6430.89
966 6365.24 6435.33
967 6365.24 6442.62
968 6365.24 6424.24
969 6365.24 6426.56
970 6365.24 6423.87
971 6365.24 6433.89
972 6365.24 6445.62
973 6365.24 6434.09
974 6365.24 6451.52
975 6365.24 6466.02
976 6365.24 6440.06
977 6365.24 6440.92
978 6365.24 6447.14
979 6365.24 6445.88
980 6365.24 6445.21
981 6365.24 6446.33
982 6365.24 6426.35
983 6365.24 6411.47
984 6365.24 6417.08
985 6365.24 6423.37
986 6365.24 6428.79
987 6365.24 6434.09
988 6365.24 6420.35
989 6365.24 6443.05
990 6365.24 6428.56
991 6365.24 6414.86
992 6365.24 6425.92
993 6365.24 6432.82
994 6365.24 6410.52
995 6365.24 6404.02
996 6365.24 6410.63
997 6365.24 6428.66
998 6365.24 6424.08
999 6365.24 6410.54
1000 6365.24 6425.92
