#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4011    -5.33074    -5.47573  0.00250129
        4012    -5.33264     -5.4757  0.00250092
        4013    -5.33406    -5.47566  0.00250055
        4014     -5.3362    -5.47563  0.00250017
        4015    -5.33847    -5.47559  0.00249978
        4016     -5.3404    -5.47556  0.00249938
        4017    -5.34261    -5.47553  0.00249898
        4018    -5.34494    -5.47549  0.00249857
        4019     -5.3477    -5.47546  0.00249815
        4020    -5.35074    -5.47543  0.00249772
        4021     -5.3539     -5.4754  0.00249728
        4022    -5.35779    -5.47537  0.00249683
        4023    -5.36105    -5.47534  0.00249637
        4024    -5.36429    -5.47532  0.00249591
        4025    -5.36764    -5.47529  0.00249543
        4026    -5.37156    -5.47526  0.00249494
        4027     -5.3753    -5.47524  0.00249445
        4028    -5.37914    -5.47521  0.00249394
        4029    -5.38263    -5.47519  0.00249343
        4030    -5.38682    -5.47517  0.00249291
        4031    -5.39079    -5.47515  0.00249238
        4032    -5.39498    -5.47513  0.00249184
        4033    -5.39939    -5.47511  0.00249129
        4034    -5.40415    -5.47509  0.00249073
        4035    -5.40879    -5.47508  0.00249017
        4036      -5.413    -5.47506   0.0024896
        4037    -5.41721    -5.47505  0.00248903
        4038    -5.42097    -5.47503  0.00248845
        4039    -5.42514    -5.47502  0.00248786
        4040    -5.42913    -5.47501  0.00248727
        4041    -5.43335      -5.475  0.00248668
        4042    -5.43811    -5.47499  0.00248608
        4043    -5.44217    -5.47498  0.00248548
        4044    -5.44613    -5.47497  0.00248487
        4045    -5.45012    -5.47497  0.00248427
        4046    -5.45397    -5.47496  0.00248366
        4047    -5.45707    -5.47496  0.00248305
        4048    -5.46076    -5.47495  0.00248244
        4049    -5.46413    -5.47495  0.00248182
        4050    -5.46672    -5.47495  0.00248121
        4051    -5.46971    -5.47495   0.0024806
        4052    -5.47266    -5.47495  0.00247999
        4053     -5.4751    -5.47495  0.00247938
        4054    -5.47718    -5.47495  0.00247876
        4055    -5.47934    -5.47495  0.00247815
        4056    -5.48144    -5.47495  0.00247754
        4057    -5.48286    -5.47495  0.00247693
        4058    -5.48376    -5.47496  0.00247632
        4059    -5.48474    -5.47496  0.00247572
        4060    -5.48581    -5.47496  0.00247511
        4061    -5.48651    -5.47496   0.0024745
        4062      -5.487    -5.47497  0.00247389
        4063    -5.48728    -5.47497  0.00247328
        4064    -5.48677    -5.47497  0.00247268
        4065    -5.48666    -5.47498  0.00247207
        4066    -5.48652    -5.47498  0.00247146
        4067     -5.4859    -5.47498  0.00247086
        4068    -5.48541    -5.47498  0.00247025
        4069     -5.4846    -5.47499  0.00246965
        4070    -5.48335    -5.47499  0.00246904
        4071    -5.48195    -5.47499  0.00246843
        4072    -5.48072    -5.47499  0.00246783
        4073    -5.47907    -5.47499  0.00246722
        4074    -5.47759    -5.47499  0.00246662
        4075    -5.47601    -5.47499  0.00246601
        4076    -5.47357    -5.47499  0.00246541
        4077    -5.47164    -5.47499   0.0024648
        4078    -5.46947    -5.47499   0.0024642
        4079    -5.46737    -5.47499   0.0024636
        4080    -5.46579    -5.47499  0.00246299
        4081    -5.46383    -5.47498  0.00246239
        4082    -5.46181    -5.47498  0.00246179
        4083    -5.45941    -5.47498  0.00246119
        4084    -5.45681    -5.47497  0.00246059
        4085    -5.45399    -5.47497  0.00245999
        4086    -5.45173    -5.47496   0.0024594
        4087    -5.44927    -5.47496   0.0024588
        4088    -5.44768    -5.47495  0.00245821
        4089      -5.445    -5.47494  0.00245762
        4090      -5.442    -5.47493  0.00245703
        4091    -5.43974    -5.47492  0.00245645
        4092    -5.43702    -5.47492  0.00245587
        4093    -5.43476    -5.47491  0.00245529
        4094    -5.43282     -5.4749  0.00245471
        4095    -5.43002    -5.47488  0.00245413
        4096    -5.42726    -5.47487  0.00245356
        4097    -5.42458    -5.47486  0.00245299
        4098    -5.42243    -5.47485  0.00245243
        4099    -5.42024    -5.47483  0.00245186
        4100    -5.41817    -5.47482  0.00245131
        4101    -5.41548    -5.47481  0.00245075
        4102    -5.41432    -5.47479   0.0024502
        4103    -5.41257    -5.47478  0.00244965
        4104    -5.41147    -5.47476   0.0024491
        4105    -5.40981    -5.47474  0.00244855
        4106    -5.40929    -5.47473  0.00244801
        4107    -5.40884    -5.47471  0.00244747
        4108    -5.40817     -5.4747  0.00244692
        4109    -5.40789    -5.47468  0.00244638
        4110    -5.40754    -5.47466  0.00244584
        4111    -5.40728    -5.47465   0.0024453
        4112    -5.40756    -5.47463  0.00244476
        4113    -5.40792    -5.47461  0.00244422
        4114    -5.40969     -5.4746  0.00244368
        4115    -5.41077    -5.47458  0.00244313
        4116    -5.41234    -5.47457  0.00244259
        4117    -5.41348    -5.47455  0.00244204
        4118    -5.41476    -5.47454  0.00244149
        4119    -5.41664    -5.47453  0.00244094
        4120    -5.41862    -5.47451  0.00244038
        4121    -5.41993     -5.4745  0.00243982
        4122    -5.42222    -5.47449  0.00243927
        4123    -5.42454    -5.47447   0.0024387
        4124    -5.42658    -5.47446  0.00243814
        4125    -5.42893    -5.47445  0.00243757
        4126    -5.43095    -5.47444  0.00243701
        4127    -5.43262    -5.47443  0.00243644
        4128    -5.43454    -5.47442  0.00243587
        4129    -5.43609    -5.47441  0.00243529
        4130    -5.43785     -5.4744  0.00243472
        4131    -5.43937    -5.47439  0.00243415
        4132    -5.44109    -5.47439  0.00243357
        4133    -5.44224    -5.47438  0.00243299
        4134    -5.44374    -5.47437  0.00243242
        4135    -5.44542    -5.47436  0.00243184
        4136    -5.44654    -5.47436  0.00243126
        4137    -5.44769    -5.47435  0.00243068
        4138    -5.44874    -5.47434   0.0024301
        4139    -5.44923    -5.47434  0.00242952
        4140    -5.44961    -5.47433  0.00242894
        4141    -5.45037    -5.47433  0.00242836
        4142    -5.45059    -5.47432  0.00242778
        4143     -5.4509    -5.47432   0.0024272
        4144    -5.45114    -5.47431  0.00242662
        4145     -5.4518     -5.4743  0.00242604
        4146    -5.45228     -5.4743  0.00242546
        4147    -5.45258    -5.47429  0.00242489
        4148    -5.45288    -5.47429  0.00242431
        4149    -5.45348    -5.47428  0.00242373
        4150    -5.45395    -5.47428  0.00242315
        4151    -5.45445    -5.47427  0.00242257
        4152    -5.45468    -5.47427  0.00242199
        4153    -5.45481    -5.47426  0.00242141
        4154    -5.45621    -5.47426  0.00242083
        4155    -5.45691    -5.47426  0.00242025
        4156    -5.45754    -5.47425  0.00241967
        4157    -5.45824    -5.47425   0.0024191
        4158    -5.45902    -5.47424  0.00241852
        4159    -5.45988    -5.47424  0.00241794
        4160    -5.46067    -5.47424  0.00241736
        4161    -5.46171    -5.47423  0.00241678
        4162    -5.46297    -5.47423   0.0024162
        4163    -5.46418    -5.47423  0.00241562
        4164    -5.46606    -5.47423  0.00241504
        4165    -5.46788    -5.47423  0.00241446
        4166    -5.46946    -5.47422  0.00241388
        4167    -5.47082    -5.47422   0.0024133
        4168    -5.47269    -5.47422  0.00241273
        4169    -5.47416    -5.47422  0.00241215
        4170    -5.47629    -5.47422  0.00241157
        4171    -5.47755    -5.47422  0.00241099
        4172    -5.47901    -5.47423  0.00241041
        4173    -5.48079    -5.47423  0.00240984
        4174    -5.48244    -5.47423  0.00240926
        4175    -5.48396    -5.47423  0.00240868
        4176    -5.48577    -5.47423  0.00240811
        4177    -5.48788    -5.47424  0.00240753
        4178    -5.48967    -5.47424  0.00240696
        4179    -5.49173    -5.47425  0.00240639
        4180    -5.49346    -5.47425  0.00240582
        4181    -5.49528    -5.47426  0.00240525
        4182    -5.49673    -5.47426  0.00240468
        4183     -5.4984    -5.47427  0.00240411
        4184    -5.49997    -5.47427  0.00240354
        4185    -5.50113    -5.47428  0.00240298
        4186    -5.50261    -5.47429  0.00240241
        4187     -5.5035    -5.47429  0.00240185
        4188    -5.50437     -5.4743  0.00240129
        4189    -5.50567    -5.47431  0.00240072
        4190    -5.50572    -5.47431  0.00240016
        4191    -5.50601    -5.47432   0.0023996
        4192    -5.50668    -5.47433  0.00239904
        4193    -5.50605    -5.47434  0.00239848
        4194    -5.50547    -5.47435  0.00239792
        4195    -5.50508    -5.47435  0.00239736
        4196    -5.50425    -5.47436   0.0023968
        4197    -5.50252    -5.47437  0.00239624
        4198    -5.50065    -5.47437  0.00239568
        4199    -5.49878    -5.47438  0.00239511
        4200    -5.49752    -5.47438  0.00239455
        4201    -5.49534    -5.47439  0.00239398
        4202    -5.49256    -5.47439  0.00239342
        4203    -5.48871     -5.4744  0.00239285
        4204    -5.48563     -5.4744  0.00239228
        4205    -5.48225     -5.4744  0.00239171
        4206    -5.47845     -5.4744  0.00239115
        4207    -5.47392     -5.4744  0.00239058
        4208    -5.46945     -5.4744  0.00239001
        4209    -5.46444     -5.4744  0.00238944
        4210    -5.45936    -5.47439  0.00238888
        4211    -5.45454    -5.47439  0.00238832
        4212    -5.44908    -5.47438  0.00238776
        4213    -5.44348    -5.47438   0.0023872
        4214     -5.4382    -5.47437  0.00238665
        4215    -5.43236    -5.47436   0.0023861
        4216     -5.4269    -5.47435  0.00238557
        4217    -5.42124    -5.47433  0.00238503
        4218    -5.41586    -5.47432  0.00238451
        4219    -5.41019    -5.47431  0.00238399
        4220     -5.4041    -5.47429  0.00238348
        4221    -5.39823    -5.47427  0.00238299
        4222    -5.39275    -5.47425   0.0023825
        4223    -5.38709    -5.47423  0.00238203
        4224    -5.38158    -5.47421  0.00238156
        4225    -5.37609    -5.47419  0.00238111
        4226    -5.37066    -5.47416  0.00238068
        4227     -5.3656    -5.47414  0.00238025
        4228    -5.36065    -5.47411  0.00237984
        4229    -5.35657    -5.47408  0.00237944
        4230    -5.35249    -5.47405  0.00237905
        4231    -5.34873    -5.47402  0.00237867
        4232    -5.34545    -5.47399   0.0023783
        4233    -5.34237    -5.47396  0.00237795
        4234    -5.34012    -5.47393  0.00237759
        4235    -5.33824     -5.4739  0.00237725
        4236    -5.33676    -5.47386  0.00237691
        4237    -5.33552    -5.47383  0.00237657
        4238    -5.33424     -5.4738  0.00237624
        4239    -5.33352    -5.47377  0.00237591
        4240    -5.33351    -5.47373  0.00237558
        4241    -5.33393     -5.4737  0.00237525
        4242    -5.33491    -5.47367  0.00237491
        4243    -5.33601    -5.47364  0.00237457
        4244    -5.33722     -5.4736  0.00237423
        4245    -5.33929    -5.47357  0.00237388
        4246    -5.34146    -5.47354  0.00237353
        4247    -5.34403    -5.47351  0.00237317
        4248    -5.34713    -5.47348  0.00237279
        4249    -5.35106    -5.47345  0.00237241
        4250     -5.3549    -5.47342  0.00237202
        4251    -5.35954     -5.4734  0.00237161
        4252    -5.36451    -5.47337  0.00237119
        4253     -5.3698    -5.47335  0.00237076
        4254    -5.37522    -5.47332  0.00237031
        4255    -5.38015     -5.4733  0.00236986
        4256    -5.38578    -5.47328  0.00236939
        4257    -5.39208    -5.47326  0.00236891
        4258    -5.39766    -5.47324  0.00236842
        4259    -5.40354    -5.47323  0.00236792
        4260    -5.40939    -5.47321  0.00236741
        4261    -5.41532     -5.4732  0.00236689
        4262    -5.42161    -5.47319  0.00236637
        4263    -5.42777    -5.47318  0.00236584
        4264     -5.4342    -5.47317   0.0023653
        4265    -5.44059    -5.47316  0.00236476
        4266    -5.44643    -5.47315  0.00236421
        4267    -5.45305    -5.47315  0.00236366
        4268    -5.45906    -5.47315  0.00236311
        4269    -5.46459    -5.47314  0.00236256
        4270    -5.46974    -5.47314  0.00236201
        4271    -5.47511    -5.47314  0.00236145
        4272    -5.48006    -5.47314   0.0023609
        4273    -5.48488    -5.47315  0.00236035
        4274    -5.48969    -5.47315   0.0023598
        4275    -5.49388    -5.47316  0.00235925
        4276    -5.49805    -5.47316  0.00235871
        4277    -5.50157    -5.47317  0.00235817
        4278     -5.5049    -5.47318  0.00235763
        4279    -5.50742    -5.47318  0.00235709
        4280    -5.51004    -5.47319  0.00235656
        4281    -5.51171     -5.4732  0.00235602
        4282    -5.51379    -5.47321  0.00235549
        4283    -5.51599    -5.47322  0.00235496
        4284    -5.51726    -5.47323  0.00235443
        4285    -5.51836    -5.47324  0.00235391
        4286     -5.5184    -5.47325  0.00235338
        4287    -5.51905    -5.47326  0.00235286
        4288    -5.51913    -5.47327  0.00235233
        4289    -5.51894    -5.47328  0.00235181
        4290    -5.51819    -5.47329  0.00235128
        4291    -5.51798    -5.47331  0.00235076
        4292    -5.51678    -5.47332  0.00235023
        4293    -5.51599    -5.47333  0.00234971
        4294    -5.51486    -5.47334  0.00234918
        4295    -5.51326    -5.47334  0.00234865
        4296    -5.51133    -5.47335  0.00234812
        4297    -5.51002    -5.47336  0.00234759
        4298    -5.50827    -5.47337  0.00234706
        4299    -5.50593    -5.47338  0.00234652
        4300    -5.50363    -5.47338  0.00234599
        4301    -5.50107    -5.47339  0.00234545
        4302    -5.49886     -5.4734  0.00234492
        4303    -5.49625     -5.4734  0.00234438
        4304    -5.49341    -5.47341  0.00234384
        4305     -5.4905    -5.47341   0.0023433
        4306    -5.48782    -5.47341  0.00234275
        4307    -5.48493    -5.47342  0.00234221
        4308    -5.48169    -5.47342  0.00234167
        4309    -5.47901    -5.47342  0.00234113
        4310    -5.47645    -5.47342  0.00234058
        4311    -5.47266    -5.47342  0.00234004
        4312    -5.46963    -5.47342   0.0023395
        4313    -5.46674    -5.47342  0.00233895
        4314    -5.46342    -5.47342  0.00233841
        4315    -5.46057    -5.47341  0.00233787
        4316    -5.45761    -5.47341  0.00233733
        4317    -5.45425     -5.4734   0.0023368
        4318    -5.45156     -5.4734  0.00233626
        4319    -5.44864    -5.47339  0.00233573
        4320    -5.44582    -5.47339   0.0023352
        4321    -5.44355    -5.47338  0.00233467
        4322    -5.44095    -5.47337  0.00233414
        4323    -5.43878    -5.47337  0.00233361
        4324     -5.4366    -5.47336  0.00233309
        4325    -5.43442    -5.47335  0.00233257
        4326    -5.43239    -5.47334  0.00233205
        4327    -5.43023    -5.47333  0.00233153
        4328    -5.42883    -5.47332  0.00233101
        4329    -5.42745    -5.47331   0.0023305
        4330    -5.42609     -5.4733  0.00232998
        4331    -5.42489    -5.47329  0.00232947
        4332    -5.42371    -5.47327  0.00232896
        4333    -5.42283    -5.47326  0.00232846
        4334    -5.42226    -5.47325  0.00232795
        4335    -5.42199    -5.47324  0.00232744
        4336    -5.42201    -5.47323  0.00232693
        4337    -5.42216    -5.47321  0.00232643
        4338    -5.42243     -5.4732  0.00232592
        4339    -5.42252    -5.47319  0.00232541
        4340    -5.42257    -5.47318  0.00232491
        4341    -5.42319    -5.47317   0.0023244
        4342     -5.4233    -5.47316  0.00232389
        4343    -5.42413    -5.47315  0.00232339
        4344    -5.42536    -5.47313  0.00232288
        4345    -5.42611    -5.47312  0.00232237
        4346    -5.42712    -5.47311  0.00232186
        4347    -5.42795     -5.4731  0.00232135
        4348    -5.42937    -5.47309  0.00232083
        4349    -5.43065    -5.47308  0.00232032
        4350    -5.43238    -5.47307  0.00231981
        4351    -5.43429    -5.47306  0.00231929
        4352     -5.4364    -5.47306  0.00231877
        4353    -5.43856    -5.47305  0.00231825
        4354    -5.44111    -5.47304  0.00231773
        4355    -5.44374    -5.47303  0.00231721
        4356    -5.44677    -5.47303  0.00231669
        4357    -5.44977    -5.47302  0.00231616
        4358    -5.45303    -5.47302  0.00231563
        4359    -5.45673    -5.47301  0.00231511
        4360    -5.46024    -5.47301  0.00231458
        4361    -5.46404    -5.47301  0.00231405
        4362    -5.46826    -5.47301  0.00231352
        4363    -5.47274    -5.47301  0.00231299
        4364    -5.47749    -5.47301  0.00231246
        4365    -5.48277    -5.47301  0.00231193
        4366    -5.48753    -5.47302   0.0023114
        4367     -5.4931    -5.47302  0.00231088
        4368    -5.49901    -5.47303  0.00231035
        4369    -5.50493    -5.47303  0.00230984
        4370    -5.51069    -5.47304  0.00230932
        4371    -5.51701    -5.47305  0.00230882
        4372    -5.52327    -5.47306  0.00230832
        4373    -5.53005    -5.47308  0.00230783
        4374     -5.5364    -5.47309  0.00230735
        4375    -5.54276    -5.47311  0.00230687
        4376    -5.54925    -5.47312  0.00230641
        4377    -5.55584    -5.47314  0.00230596
        4378    -5.56205    -5.47316  0.00230552
        4379    -5.56816    -5.47318   0.0023051
        4380    -5.57474    -5.47321  0.00230469
        4381    -5.58041    -5.47323  0.00230429
        4382     -5.5862    -5.47326  0.00230391
        4383    -5.59223    -5.47329  0.00230355
        4384    -5.59728    -5.47331  0.00230319
        4385    -5.60267    -5.47334  0.00230286
        4386    -5.60703    -5.47337  0.00230254
        4387    -5.61107    -5.47341  0.00230222
        4388    -5.61495    -5.47344  0.00230193
        4389    -5.61908    -5.47347  0.00230164
        4390     -5.6227     -5.4735  0.00230137
        4391    -5.62534    -5.47354   0.0023011
        4392    -5.62803    -5.47357  0.00230085
        4393    -5.63062    -5.47361   0.0023006
        4394    -5.63204    -5.47365  0.00230036
        4395    -5.63334    -5.47368  0.00230012
        4396    -5.63421    -5.47372  0.00229989
        4397    -5.63494    -5.47376  0.00229966
        4398    -5.63478    -5.47379  0.00229943
        4399    -5.63417    -5.47383  0.00229919
        4400    -5.63313    -5.47386  0.00229896
        4401    -5.63149     -5.4739  0.00229871
        4402    -5.62971    -5.47394  0.00229846
        4403    -5.62779    -5.47397  0.00229821
        4404    -5.62528    -5.47401  0.00229794
        4405    -5.62279    -5.47404  0.00229767
        4406    -5.61942    -5.47407  0.00229738
        4407    -5.61547     -5.4741  0.00229709
        4408    -5.61081    -5.47414  0.00229678
        4409    -5.60603    -5.47417  0.00229645
        4410    -5.60054    -5.47419  0.00229611
        4411    -5.59496    -5.47422  0.00229575
        4412    -5.58913    -5.47425  0.00229538
        4413    -5.58293    -5.47427  0.00229499
        4414    -5.57605    -5.47429  0.00229459
        4415    -5.56837    -5.47432  0.00229416
        4416    -5.56111    -5.47434  0.00229373
        4417    -5.55338    -5.47435  0.00229328
        4418     -5.5452    -5.47437  0.00229282
        4419    -5.53722    -5.47438  0.00229234
        4420    -5.52917     -5.4744  0.00229186
        4421    -5.52108    -5.47441  0.00229136
        4422    -5.51211    -5.47442  0.00229086
        4423    -5.50305    -5.47442  0.00229035
        4424    -5.49368    -5.47443  0.00228984
        4425    -5.48497    -5.47443  0.00228932
        4426    -5.47639    -5.47443   0.0022888
        4427    -5.46832    -5.47443  0.00228829
        4428    -5.45978    -5.47442  0.00228777
        4429    -5.45193    -5.47442  0.00228726
        4430    -5.44468    -5.47441  0.00228676
        4431    -5.43782     -5.4744  0.00228626
        4432    -5.43159    -5.47439  0.00228576
        4433    -5.42633    -5.47438  0.00228527
        4434    -5.42181    -5.47437  0.00228479
        4435    -5.41822    -5.47436  0.00228431
        4436    -5.41498    -5.47435  0.00228383
        4437    -5.41271    -5.47433  0.00228336
        4438    -5.41109    -5.47432  0.00228289
        4439    -5.40981     -5.4743  0.00228242
        4440    -5.40973    -5.47429  0.00228195
        4441     -5.4099    -5.47427  0.00228148
        4442    -5.41071    -5.47426  0.00228101
        4443    -5.41223    -5.47425  0.00228054
        4444    -5.41456    -5.47423  0.00228007
        4445      -5.417    -5.47422  0.00227959
        4446    -5.42009    -5.47421  0.00227911
        4447    -5.42315     -5.4742  0.00227863
        4448      -5.427    -5.47419  0.00227814
        4449    -5.43069    -5.47418  0.00227765
        4450    -5.43443    -5.47417  0.00227716
        4451    -5.43819    -5.47416  0.00227666
        4452    -5.44176    -5.47415  0.00227616
        4453     -5.4457    -5.47414  0.00227566
        4454    -5.44983    -5.47414  0.00227515
        4455    -5.45322    -5.47413  0.00227465
        4456    -5.45629    -5.47413  0.00227414
        4457    -5.45948    -5.47413  0.00227363
        4458    -5.46173    -5.47412  0.00227312
        4459    -5.46423    -5.47412  0.00227262
        4460    -5.46667    -5.47412  0.00227211
        4461    -5.46921    -5.47412   0.0022716
        4462     -5.4714    -5.47412  0.00227109
        4463    -5.47308    -5.47412  0.00227058
        4464    -5.47457    -5.47412  0.00227007
        4465    -5.47587    -5.47412  0.00226956
        4466      -5.477    -5.47412  0.00226905
        4467    -5.47795    -5.47412  0.00226855
        4468    -5.47948    -5.47412  0.00226804
        4469    -5.48055    -5.47412  0.00226753
        4470    -5.48041    -5.47412  0.00226703
        4471    -5.48118    -5.47413  0.00226652
        4472    -5.48149    -5.47413  0.00226601
        4473    -5.48135    -5.47413  0.00226551
        4474    -5.48123    -5.47413    0.002265
        4475    -5.48096    -5.47413   0.0022645
        4476    -5.48056    -5.47413  0.00226399
        4477    -5.47971    -5.47414  0.00226348
        4478    -5.47947    -5.47414  0.00226298
        4479    -5.47834    -5.47414  0.00226247
        4480    -5.47707    -5.47414  0.00226197
        4481     -5.4758    -5.47414  0.00226146
        4482    -5.47483    -5.47414  0.00226096
        4483    -5.47356    -5.47414  0.00226046
        4484    -5.47229    -5.47414  0.00225995
        4485    -5.47071    -5.47414  0.00225945
        4486    -5.46927    -5.47414  0.00225894
        4487    -5.46751    -5.47414  0.00225844
        4488    -5.46499    -5.47413  0.00225794
        4489     -5.4626    -5.47413  0.00225744
        4490    -5.45988    -5.47413  0.00225694
        4491    -5.45774    -5.47412  0.00225644
        4492    -5.45452    -5.47412  0.00225594
        4493    -5.45173    -5.47411  0.00225544
        4494    -5.44876    -5.47411  0.00225495
        4495    -5.44561     -5.4741  0.00225446
        4496    -5.44183     -5.4741  0.00225397
        4497    -5.43819    -5.47409  0.00225348
        4498    -5.43423    -5.47408  0.00225299
        4499    -5.43042    -5.47407  0.00225251
        4500     -5.4263    -5.47406  0.00225204
        4501    -5.42161    -5.47405  0.00225157
        4502    -5.41725    -5.47403   0.0022511
        4503    -5.41219    -5.47402  0.00225065
        4504    -5.40752    -5.47401  0.00225019
        4505    -5.40327    -5.47399  0.00224975
        4506     -5.3984    -5.47397  0.00224931
        4507    -5.39416    -5.47395  0.00224888
        4508    -5.39044    -5.47394  0.00224846
        4509    -5.38622    -5.47392  0.00224805
        4510    -5.38154     -5.4739  0.00224764
        4511    -5.37733    -5.47388  0.00224725
        4512    -5.37335    -5.47385  0.00224686
        4513    -5.36948    -5.47383  0.00224648
        4514    -5.36606    -5.47381  0.00224611
        4515    -5.36313    -5.47378  0.00224574
        4516    -5.36041    -5.47376  0.00224539
        4517    -5.35885    -5.47373  0.00224503
        4518    -5.35664     -5.4737  0.00224469
        4519    -5.35578    -5.47368  0.00224434
        4520    -5.35492    -5.47365    0.002244
        4521    -5.35452    -5.47363  0.00224366
        4522    -5.35473     -5.4736  0.00224332
        4523    -5.35509    -5.47357  0.00224297
        4524    -5.35606    -5.47355  0.00224263
        4525    -5.35806    -5.47352  0.00224228
        4526    -5.35928     -5.4735  0.00224192
        4527    -5.36167    -5.47347  0.00224156
        4528    -5.36443    -5.47345   0.0022412
        4529    -5.36755    -5.47342  0.00224083
        4530    -5.37056     -5.4734  0.00224045
        4531    -5.37433    -5.47338  0.00224006
        4532    -5.37824    -5.47336  0.00223966
        4533     -5.3821    -5.47334  0.00223926
        4534    -5.38621    -5.47332  0.00223885
        4535    -5.39115     -5.4733  0.00223843
        4536    -5.39582    -5.47328    0.002238
        4537    -5.40037    -5.47327  0.00223756
        4538    -5.40492    -5.47325  0.00223712
        4539    -5.41022    -5.47324  0.00223667
        4540    -5.41549    -5.47323  0.00223621
        4541    -5.42146    -5.47322  0.00223575
        4542    -5.42677    -5.47321  0.00223528
        4543    -5.43245     -5.4732  0.00223481
        4544     -5.4385    -5.47319  0.00223433
        4545    -5.44368    -5.47318  0.00223385
        4546    -5.44919    -5.47318  0.00223336
        4547    -5.45412    -5.47317  0.00223288
        4548    -5.46011    -5.47317  0.00223239
        4549    -5.46609    -5.47317   0.0022319
        4550     -5.4722    -5.47317  0.00223141
        4551    -5.47844    -5.47317  0.00223092
        4552    -5.48433    -5.47317  0.00223043
        4553    -5.49047    -5.47318  0.00222994
        4554    -5.49641    -5.47318  0.00222946
        4555    -5.50182    -5.47319  0.00222898
        4556    -5.50746    -5.47319   0.0022285
        4557    -5.51271     -5.4732  0.00222803
        4558    -5.51757    -5.47321  0.00222756
        4559    -5.52278    -5.47322   0.0022271
        4560    -5.52805    -5.47324  0.00222664
        4561    -5.53335    -5.47325  0.00222619
        4562    -5.53825    -5.47326  0.00222575
        4563    -5.54303    -5.47328  0.00222531
        4564    -5.54754    -5.47329  0.00222489
        4565     -5.5521    -5.47331  0.00222447
        4566    -5.55653    -5.47333  0.00222405
        4567    -5.56054    -5.47335  0.00222365
        4568    -5.56458    -5.47337  0.00222325
        4569     -5.5688    -5.47339  0.00222286
        4570    -5.57289    -5.47341  0.00222248
        4571    -5.57777    -5.47343  0.00222211
        4572     -5.5813    -5.47346  0.00222175
        4573    -5.58455    -5.47348   0.0022214
        4574    -5.58765    -5.47351  0.00222105
        4575    -5.59062    -5.47353  0.00222072
        4576    -5.59358    -5.47356  0.00222039
        4577    -5.59683    -5.47359  0.00222006
        4578    -5.59962    -5.47361  0.00221975
        4579    -5.60177    -5.47364  0.00221944
        4580    -5.60465    -5.47367  0.00221914
        4581    -5.60657     -5.4737  0.00221885
        4582    -5.60828    -5.47373  0.00221856
        4583    -5.61007    -5.47376  0.00221827
        4584    -5.61207    -5.47379  0.00221799
        4585    -5.61367    -5.47382  0.00221772
        4586    -5.61486    -5.47385  0.00221745
        4587    -5.61576    -5.47388  0.00221718
        4588    -5.61651    -5.47391  0.00221692
        4589    -5.61664    -5.47394  0.00221665
        4590    -5.61614    -5.47397  0.00221639
        4591    -5.61545      -5.474  0.00221612
        4592    -5.61424    -5.47404  0.00221584
        4593    -5.61341    -5.47407  0.00221557
        4594    -5.61174     -5.4741  0.00221529
        4595    -5.60936    -5.47413    0.002215
        4596    -5.60703    -5.47415  0.00221471
        4597    -5.60488    -5.47418  0.00221441
        4598    -5.60156    -5.47421   0.0022141
        4599    -5.59751    -5.47424  0.00221378
        4600     -5.5932    -5.47426  0.00221345
        4601    -5.58862    -5.47429  0.00221311
        4602    -5.58395    -5.47431  0.00221276
        4603    -5.57843    -5.47433  0.00221239
        4604    -5.57271    -5.47436  0.00221202
        4605    -5.56681    -5.47438  0.00221163
        4606    -5.56062    -5.47439  0.00221123
        4607    -5.55433    -5.47441  0.00221081
        4608    -5.54754    -5.47443  0.00221039
        4609    -5.54059    -5.47444  0.00220996
        4610    -5.53325    -5.47445  0.00220952
        4611    -5.52619    -5.47447  0.00220907
        4612    -5.51961    -5.47448  0.00220861
        4613    -5.51267    -5.47448  0.00220815
        4614     -5.5062    -5.47449  0.00220768
        4615    -5.49981     -5.4745  0.00220721
        4616    -5.49386     -5.4745  0.00220673
        4617    -5.48763     -5.4745  0.00220626
        4618    -5.48224    -5.47451  0.00220578
        4619     -5.4774    -5.47451   0.0022053
        4620    -5.47224    -5.47451  0.00220482
        4621     -5.4686     -5.4745  0.00220435
        4622    -5.46495     -5.4745  0.00220387
        4623     -5.4616     -5.4745   0.0022034
        4624    -5.45839     -5.4745  0.00220292
        4625     -5.4559    -5.47449  0.00220245
        4626     -5.4541    -5.47449  0.00220198
        4627    -5.45222    -5.47448  0.00220151
        4628    -5.45051    -5.47448  0.00220104
        4629    -5.44925    -5.47447  0.00220057
        4630    -5.44825    -5.47447   0.0022001
        4631    -5.44795    -5.47446  0.00219963
        4632    -5.44755    -5.47445  0.00219917
        4633    -5.44717    -5.47445   0.0021987
        4634    -5.44711    -5.47444  0.00219823
        4635    -5.44718    -5.47444  0.00219777
        4636    -5.44678    -5.47443   0.0021973
        4637    -5.44755    -5.47443  0.00219683
        4638    -5.44782    -5.47442  0.00219637
        4639    -5.44835    -5.47441   0.0021959
        4640    -5.44912    -5.47441  0.00219544
        4641    -5.44954     -5.4744  0.00219497
        4642    -5.45081     -5.4744   0.0021945
        4643    -5.45141    -5.47439  0.00219403
        4644    -5.45181    -5.47439  0.00219357
        4645    -5.45231    -5.47438   0.0021931
